,player_id,team_name,season,league,gp,g,a,pts,pim,pm,first_name,last_name,name,player_type,position,shoots,dob,youth_team,nationality,weight_metric,weight_imperial,height_metric,height_imperial,draft_year,round,overall_pick_num,draft_team_name
7466,37699,Peterborough Petes,2010-2011,OHL,68.0,12.0,19.0,31.0,21.0,-3.0,Joey,West,Joey West,SKATER,F,L,1991-02-16,,CAN,79.0,174.0,175.0,"5'9""",,,,
7467,37699,Peterborough Petes,2011-2012,OHL,68.0,18.0,37.0,55.0,16.0,-19.0,Joey,West,Joey West,SKATER,F,L,1991-02-16,,CAN,79.0,174.0,175.0,"5'9""",,,,
7468,257898,Mississauga Steelheads,2014-2015,OHL,46.0,0.0,2.0,2.0,35.0,-15.0,Adam,Donnelly,Adam Donnelly,SKATER,F,L,1996-07-16,,CAN,91.0,201.0,185.0,"6'1""",,,,
7469,8563,Sarnia Sting,1994-1995,OHL,25.0,9.0,12.0,21.0,19.0,,Jon,Sim,Jon Sim,SKATER,F,L,1977-09-29,,CAN,88.0,194.0,178.0,"5'10""",,,,
7470,8563,Sarnia Sting,1995-1996,OHL,63.0,56.0,45.0,101.0,130.0,,Jon,Sim,Jon Sim,SKATER,F,L,1977-09-29,,CAN,88.0,194.0,178.0,"5'10""",,,,
7471,8563,Sarnia Sting,1996-1997,OHL,64.0,56.0,39.0,95.0,109.0,,Jon,Sim,Jon Sim,SKATER,F,L,1977-09-29,,CAN,88.0,194.0,178.0,"5'10""",,,,
7472,8563,Sarnia Sting,1997-1998,OHL,59.0,44.0,50.0,94.0,95.0,23.0,Jon,Sim,Jon Sim,SKATER,F,L,1977-09-29,,CAN,88.0,194.0,178.0,"5'10""",,,,
7473,614397,Kingston Frontenacs,2019-2020,OHL,29.0,0.0,5.0,5.0,15.0,1.0,Braden,Haché,Braden Haché,SKATER,D,L,2003-05-21,,CAN,91.0,201.0,193.0,"6'4""",2021.0,7.0,210.0,Florida Panthers
7474,614397,Kingston Frontenacs,2021-2022,OHL,55.0,2.0,3.0,5.0,65.0,4.0,Braden,Haché,Braden Haché,SKATER,D,L,2003-05-21,,CAN,91.0,201.0,193.0,"6'4""",2021.0,7.0,210.0,Florida Panthers
7475,177647,Barrie Colts,2012-2013,OHL,42.0,6.0,8.0,14.0,52.0,2.0,Brendan,Lemieux,Brendan Lemieux,SKATER,F,L,1996-03-15,Toronto Red Wings MHA,CAN,97.0,214.0,185.0,"6'1""",2014.0,2.0,31.0,Buffalo Sabres
7476,177647,Barrie Colts,2013-2014,OHL,65.0,27.0,26.0,53.0,145.0,-7.0,Brendan,Lemieux,Brendan Lemieux,SKATER,F,L,1996-03-15,Toronto Red Wings MHA,CAN,97.0,214.0,185.0,"6'1""",2014.0,2.0,31.0,Buffalo Sabres
7477,177647,Barrie Colts,2014-2015,OHL,57.0,41.0,19.0,60.0,145.0,-9.0,Brendan,Lemieux,Brendan Lemieux,SKATER,F,L,1996-03-15,Toronto Red Wings MHA,CAN,97.0,214.0,185.0,"6'1""",2014.0,2.0,31.0,Buffalo Sabres
7478,177647,Barrie Colts,2015-2016,OHL,11.0,9.0,5.0,14.0,28.0,-1.0,Brendan,Lemieux,Brendan Lemieux,SKATER,F,L,1996-03-15,Toronto Red Wings MHA,CAN,97.0,214.0,185.0,"6'1""",2014.0,2.0,31.0,Buffalo Sabres
7479,177647,Windsor Spitfires,2015-2016,OHL,34.0,23.0,25.0,48.0,37.0,20.0,Brendan,Lemieux,Brendan Lemieux,SKATER,F,L,1996-03-15,Toronto Red Wings MHA,CAN,97.0,214.0,185.0,"6'1""",2014.0,2.0,31.0,Buffalo Sabres
7480,526026,Peterborough Petes,2021-2022,OHL,12.0,0.0,0.0,0.0,6.0,-3.0,Stevie,Leskovar,Stevie Leskovar,SKATER,D,L,2004-09-09,,CAN,86.0,190.0,191.0,"6'3""",,,,
7481,17110,Barrie Colts,1999-2000,OHL,64.0,2.0,15.0,17.0,70.0,26.0,Aaron,Power,Aaron Power,SKATER,D,R,1982-02-04,,CAN,98.0,216.0,182.0,"6'0""",,,,
7482,17110,Barrie Colts,2000-2001,OHL,66.0,3.0,20.0,23.0,103.0,-13.0,Aaron,Power,Aaron Power,SKATER,D,R,1982-02-04,,CAN,98.0,216.0,182.0,"6'0""",,,,
7483,17110,Barrie Colts,2001-2002,OHL,66.0,11.0,28.0,39.0,88.0,5.0,Aaron,Power,Aaron Power,SKATER,D,R,1982-02-04,,CAN,98.0,216.0,182.0,"6'0""",,,,
7484,17110,Sarnia Sting,2002-2003,OHL,65.0,19.0,38.0,57.0,82.0,3.0,Aaron,Power,Aaron Power,SKATER,D,R,1982-02-04,,CAN,98.0,216.0,182.0,"6'0""",,,,
7485,45733,Sarnia Sting,2009-2010,OHL,8.0,1.0,0.0,1.0,6.0,0.0,Anton,Zupancic,Anton Zupancic,SKATER,D,R,1992-11-11,,CAN,92.0,203.0,187.0,"6'2""",,,,
7486,45733,Oshawa Generals,2010-2011,OHL,17.0,0.0,4.0,4.0,46.0,5.0,Anton,Zupancic,Anton Zupancic,SKATER,D,R,1992-11-11,,CAN,92.0,203.0,187.0,"6'2""",,,,
7487,452005,North Bay Battalion,2017-2018,OHL,63.0,10.0,13.0,23.0,18.0,1.0,Brandon,Coe,Brandon Coe,SKATER,F,R,2001-12-01,Ajax MHA,CAN,86.0,190.0,193.0,"6'4""",2020.0,4.0,98.0,San Jose Sharks
7488,452005,North Bay Battalion,2018-2019,OHL,65.0,17.0,20.0,37.0,42.0,-29.0,Brandon,Coe,Brandon Coe,SKATER,F,R,2001-12-01,Ajax MHA,CAN,86.0,190.0,193.0,"6'4""",2020.0,4.0,98.0,San Jose Sharks
7489,452005,North Bay Battalion,2019-2020,OHL,60.0,25.0,32.0,57.0,39.0,-24.0,Brandon,Coe,Brandon Coe,SKATER,F,R,2001-12-01,Ajax MHA,CAN,86.0,190.0,193.0,"6'4""",2020.0,4.0,98.0,San Jose Sharks
7490,452005,North Bay Battalion,2021-2022,OHL,62.0,34.0,67.0,101.0,40.0,33.0,Brandon,Coe,Brandon Coe,SKATER,F,R,2001-12-01,Ajax MHA,CAN,86.0,190.0,193.0,"6'4""",2020.0,4.0,98.0,San Jose Sharks
7491,418353,Barrie Colts,2018-2019,OHL,58.0,4.0,3.0,7.0,4.0,-1.0,Peter,Fleming,Peter Fleming,SKATER,F,L,2001-03-06,London Jr. Knights,CAN,88.0,194.0,191.0,"6'3""",,,,
7492,14383,Oshawa Generals,2008-2009,OHL,47.0,2.0,8.0,10.0,18.0,-5.0,Alexander,Denezhkin,Alexander Denezhkin,SKATER,F,R,1991-10-14,CSKA Moskva,RUS,85.0,187.0,181.0,"5'11""",,,,
7493,23859,Belleville Bulls,1993-1994,OHL,63.0,16.0,27.0,43.0,49.0,,Radim,Bicanek,Radim Bicanek,SKATER,D,L,1975-01-18,HC Uherske Hradiste,CZE,95.0,209.0,186.0,"6'1""",,,,
7494,23859,Belleville Bulls,1994-1995,OHL,49.0,13.0,26.0,39.0,61.0,,Radim,Bicanek,Radim Bicanek,SKATER,D,L,1975-01-18,HC Uherske Hradiste,CZE,95.0,209.0,186.0,"6'1""",,,,
7495,39557,Brampton Battalion,2009-2010,OHL,66.0,5.0,13.0,18.0,63.0,-10.0,Domenic,Alberga,Domenic Alberga,SKATER,F,L,1992-07-28,,ITA,95.0,209.0,185.0,"6'1""",,,,
7496,39557,Brampton Battalion,2010-2011,OHL,67.0,8.0,12.0,20.0,48.0,-14.0,Domenic,Alberga,Domenic Alberga,SKATER,F,L,1992-07-28,,ITA,95.0,209.0,185.0,"6'1""",,,,
7497,39557,Sarnia Sting,2011-2012,OHL,66.0,17.0,18.0,35.0,44.0,-7.0,Domenic,Alberga,Domenic Alberga,SKATER,F,L,1992-07-28,,ITA,95.0,209.0,185.0,"6'1""",,,,
7498,39557,Kitchener Rangers,2012-2013,OHL,60.0,5.0,8.0,13.0,51.0,-1.0,Domenic,Alberga,Domenic Alberga,SKATER,F,L,1992-07-28,,ITA,95.0,209.0,185.0,"6'1""",,,,
7499,8719,Kingston Frontenacs,1991-1992,OHL,66.0,5.0,21.0,26.0,97.0,,Craig,Rivet,Craig Rivet,SKATER,D,R,1974-09-13,,CAN,95.0,209.0,188.0,"6'2""",,,,
7500,8719,Kingston Frontenacs,1992-1993,OHL,64.0,19.0,55.0,74.0,117.0,,Craig,Rivet,Craig Rivet,SKATER,D,R,1974-09-13,,CAN,95.0,209.0,188.0,"6'2""",,,,
7501,8719,Kingston Frontenacs,1993-1994,OHL,61.0,12.0,52.0,64.0,100.0,,Craig,Rivet,Craig Rivet,SKATER,D,R,1974-09-13,,CAN,95.0,209.0,188.0,"6'2""",,,,
7502,11882,Belleville Bulls,2002-2003,OHL,51.0,7.0,1.0,8.0,53.0,-4.0,Todd,Griffith,Todd Griffith,SKATER,F,L,1985-01-27,,CAN,82.0,181.0,181.0,"5'11""",,,,
7503,11882,Belleville Bulls,2003-2004,OHL,37.0,9.0,6.0,15.0,46.0,-22.0,Todd,Griffith,Todd Griffith,SKATER,F,L,1985-01-27,,CAN,82.0,181.0,181.0,"5'11""",,,,
7504,11882,Owen Sound Attack,2003-2004,OHL,28.0,6.0,1.0,7.0,22.0,1.0,Todd,Griffith,Todd Griffith,SKATER,F,L,1985-01-27,,CAN,82.0,181.0,181.0,"5'11""",,,,
7505,11882,Kingston Frontenacs,2004-2005,OHL,68.0,26.0,32.0,58.0,53.0,3.0,Todd,Griffith,Todd Griffith,SKATER,F,L,1985-01-27,,CAN,82.0,181.0,181.0,"5'11""",,,,
7506,11882,Kingston Frontenacs,2005-2006,OHL,55.0,31.0,26.0,57.0,111.0,9.0,Todd,Griffith,Todd Griffith,SKATER,F,L,1985-01-27,,CAN,82.0,181.0,181.0,"5'11""",,,,
7507,116991,Kingston Frontenacs,2013-2014,OHL,68.0,12.0,8.0,20.0,77.0,-13.0,Conor,McGlynn,Conor McGlynn,SKATER,F,L,1995-06-19,,USA,93.0,205.0,188.0,"6'2""",,,,
7508,116991,Kingston Frontenacs,2014-2015,OHL,67.0,22.0,16.0,38.0,81.0,12.0,Conor,McGlynn,Conor McGlynn,SKATER,F,L,1995-06-19,,USA,93.0,205.0,188.0,"6'2""",,,,
7509,116991,Kingston Frontenacs,2015-2016,OHL,53.0,15.0,13.0,28.0,59.0,7.0,Conor,McGlynn,Conor McGlynn,SKATER,F,L,1995-06-19,,USA,93.0,205.0,188.0,"6'2""",,,,
7510,37660,Guelph Storm,2007-2008,OHL,24.0,2.0,7.0,9.0,18.0,-12.0,Brandon,Greenside,Brandon Greenside,SKATER,D,L,1989-11-28,,CAN,85.0,187.0,176.0,"5'9""",,,,
7511,37660,Sudbury Wolves,2007-2008,OHL,35.0,1.0,10.0,11.0,32.0,-21.0,Brandon,Greenside,Brandon Greenside,SKATER,D,L,1989-11-28,,CAN,85.0,187.0,176.0,"5'9""",,,,
7512,37660,London Knights,2008-2009,OHL,2.0,0.0,0.0,0.0,2.0,2.0,Brandon,Greenside,Brandon Greenside,SKATER,D,L,1989-11-28,,CAN,85.0,187.0,176.0,"5'9""",,,,
7513,37660,Sudbury Wolves,2008-2009,OHL,23.0,0.0,9.0,9.0,8.0,-2.0,Brandon,Greenside,Brandon Greenside,SKATER,D,L,1989-11-28,,CAN,85.0,187.0,176.0,"5'9""",,,,
7514,139381,Oshawa Generals,2011-2012,OHL,35.0,0.0,4.0,4.0,29.0,13.0,Chris,Carlisle,Chris Carlisle,SKATER,D,L,1994-12-16,,USA,79.0,174.0,178.0,"5'10""",,,,
7515,139381,Oshawa Generals,2012-2013,OHL,56.0,4.0,11.0,15.0,43.0,2.0,Chris,Carlisle,Chris Carlisle,SKATER,D,L,1994-12-16,,USA,79.0,174.0,178.0,"5'10""",,,,
7516,139381,Oshawa Generals,2013-2014,OHL,67.0,6.0,21.0,27.0,58.0,-7.0,Chris,Carlisle,Chris Carlisle,SKATER,D,L,1994-12-16,,USA,79.0,174.0,178.0,"5'10""",,,,
7517,139381,Oshawa Generals,2014-2015,OHL,68.0,7.0,37.0,44.0,63.0,40.0,Chris,Carlisle,Chris Carlisle,SKATER,D,L,1994-12-16,,USA,79.0,174.0,178.0,"5'10""",,,,
7518,97380,Barrie Colts,2011-2012,OHL,61.0,2.0,6.0,8.0,20.0,11.0,Alex,Yuill,Alex Yuill,SKATER,D,L,1995-05-27,,CAN,77.0,170.0,173.0,"5'8""",,,,
7519,97380,Barrie Colts,2012-2013,OHL,49.0,0.0,6.0,6.0,8.0,10.0,Alex,Yuill,Alex Yuill,SKATER,D,L,1995-05-27,,CAN,77.0,170.0,173.0,"5'8""",,,,
7520,97380,Barrie Colts,2013-2014,OHL,30.0,2.0,4.0,6.0,16.0,7.0,Alex,Yuill,Alex Yuill,SKATER,D,L,1995-05-27,,CAN,77.0,170.0,173.0,"5'8""",,,,
7521,97380,Belleville Bulls,2013-2014,OHL,37.0,1.0,9.0,10.0,8.0,-9.0,Alex,Yuill,Alex Yuill,SKATER,D,L,1995-05-27,,CAN,77.0,170.0,173.0,"5'8""",,,,
7522,97380,Belleville Bulls,2014-2015,OHL,67.0,4.0,17.0,21.0,16.0,-16.0,Alex,Yuill,Alex Yuill,SKATER,D,L,1995-05-27,,CAN,77.0,170.0,173.0,"5'8""",,,,
7523,151519,Ottawa 67's,2012-2013,OHL,43.0,3.0,3.0,6.0,24.0,-10.0,Taylor,Davis,Taylor Davis,SKATER,D,R,1995-05-12,,USA,95.0,209.0,178.0,"5'10""",,,,
7524,151519,Ottawa 67's,2013-2014,OHL,21.0,0.0,2.0,2.0,4.0,-7.0,Taylor,Davis,Taylor Davis,SKATER,D,R,1995-05-12,,USA,95.0,209.0,178.0,"5'10""",,,,
7525,151519,Ottawa 67's,2014-2015,OHL,53.0,2.0,12.0,14.0,32.0,10.0,Taylor,Davis,Taylor Davis,SKATER,D,R,1995-05-12,,USA,95.0,209.0,178.0,"5'10""",,,,
7526,33623,Kingston Frontenacs,2006-2007,OHL,51.0,7.0,7.0,14.0,67.0,-4.0,Kyle,Bochek,Kyle Bochek,SKATER,F,L,1988-03-11,,CAN,88.0,194.0,184.0,"6'0""",,,,
7527,33623,Kingston Frontenacs,2007-2008,OHL,54.0,10.0,10.0,20.0,90.0,2.0,Kyle,Bochek,Kyle Bochek,SKATER,F,L,1988-03-11,,CAN,88.0,194.0,184.0,"6'0""",,,,
7528,33623,Kingston Frontenacs,2008-2009,OHL,1.0,0.0,0.0,0.0,0.0,0.0,Kyle,Bochek,Kyle Bochek,SKATER,F,L,1988-03-11,,CAN,88.0,194.0,184.0,"6'0""",,,,
7529,33623,Saginaw Spirit,2008-2009,OHL,66.0,16.0,7.0,23.0,113.0,-14.0,Kyle,Bochek,Kyle Bochek,SKATER,F,L,1988-03-11,,CAN,88.0,194.0,184.0,"6'0""",,,,
7530,269460,Sudbury Wolves,2015-2016,OHL,1.0,0.0,0.0,0.0,0.0,0.0,Owen,Lane,Owen Lane,SKATER,F,L,1999-01-16,,CAN,85.0,187.0,175.0,"5'9""",,,,
7531,269460,Sudbury Wolves,2016-2017,OHL,43.0,5.0,5.0,10.0,12.0,-2.0,Owen,Lane,Owen Lane,SKATER,F,L,1999-01-16,,CAN,85.0,187.0,175.0,"5'9""",,,,
7532,189374,Niagara IceDogs,2012-2013,OHL,42.0,4.0,6.0,10.0,39.0,-7.0,Aaron,Haydon,Aaron Haydon,SKATER,D,R,1996-02-06,,USA,91.0,201.0,193.0,"6'4""",2014.0,6.0,154.0,Dallas Stars
7533,189374,Niagara IceDogs,2013-2014,OHL,61.0,5.0,11.0,16.0,112.0,-39.0,Aaron,Haydon,Aaron Haydon,SKATER,D,R,1996-02-06,,USA,91.0,201.0,193.0,"6'4""",2014.0,6.0,154.0,Dallas Stars
7534,189374,Niagara IceDogs,2014-2015,OHL,60.0,8.0,17.0,25.0,104.0,3.0,Aaron,Haydon,Aaron Haydon,SKATER,D,R,1996-02-06,,USA,91.0,201.0,193.0,"6'4""",2014.0,6.0,154.0,Dallas Stars
7535,189374,Niagara IceDogs,2015-2016,OHL,65.0,5.0,12.0,17.0,56.0,22.0,Aaron,Haydon,Aaron Haydon,SKATER,D,R,1996-02-06,,USA,91.0,201.0,193.0,"6'4""",2014.0,6.0,154.0,Dallas Stars
7536,189374,Niagara IceDogs,2016-2017,OHL,50.0,8.0,7.0,15.0,65.0,0.0,Aaron,Haydon,Aaron Haydon,SKATER,D,R,1996-02-06,,USA,91.0,201.0,193.0,"6'4""",2014.0,6.0,154.0,Dallas Stars
7537,204916,London Knights,2013-2014,OHL,1.0,0.0,0.0,0.0,0.0,0.0,John,Warren,John Warren,SKATER,F,L,1997-01-10,,CAN,68.0,150.0,171.0,"5'7""",,,,
7538,204916,London Knights,2014-2015,OHL,27.0,5.0,2.0,7.0,2.0,-9.0,John,Warren,John Warren,SKATER,F,L,1997-01-10,,CAN,68.0,150.0,171.0,"5'7""",,,,
7539,204916,London Knights,2015-2016,OHL,4.0,0.0,0.0,0.0,0.0,-2.0,John,Warren,John Warren,SKATER,F,L,1997-01-10,,CAN,68.0,150.0,171.0,"5'7""",,,,
7540,8826,Sudbury Wolves,1999-2000,OHL,63.0,10.0,26.0,36.0,64.0,17.0,Dennis,Wideman,Dennis Wideman,SKATER,D,R,1983-03-20,,CAN,92.0,203.0,183.0,"6'0""",2002.0,8.0,241.0,Buffalo Sabres
7541,8826,London Knights,2000-2001,OHL,24.0,8.0,8.0,16.0,38.0,-24.0,Dennis,Wideman,Dennis Wideman,SKATER,D,R,1983-03-20,,CAN,92.0,203.0,183.0,"6'0""",2002.0,8.0,241.0,Buffalo Sabres
7542,8826,Sudbury Wolves,2000-2001,OHL,25.0,7.0,11.0,18.0,37.0,-3.0,Dennis,Wideman,Dennis Wideman,SKATER,D,R,1983-03-20,,CAN,92.0,203.0,183.0,"6'0""",2002.0,8.0,241.0,Buffalo Sabres
7543,8826,London Knights,2001-2002,OHL,65.0,27.0,42.0,69.0,141.0,-7.0,Dennis,Wideman,Dennis Wideman,SKATER,D,R,1983-03-20,,CAN,92.0,203.0,183.0,"6'0""",2002.0,8.0,241.0,Buffalo Sabres
7544,8826,London Knights,2002-2003,OHL,55.0,20.0,27.0,47.0,83.0,4.0,Dennis,Wideman,Dennis Wideman,SKATER,D,R,1983-03-20,,CAN,92.0,203.0,183.0,"6'0""",2002.0,8.0,241.0,Buffalo Sabres
7545,8826,London Knights,2003-2004,OHL,60.0,24.0,41.0,65.0,85.0,51.0,Dennis,Wideman,Dennis Wideman,SKATER,D,R,1983-03-20,,CAN,92.0,203.0,183.0,"6'0""",2002.0,8.0,241.0,Buffalo Sabres
7546,535870,Sudbury Wolves,2021-2022,OHL,65.0,17.0,29.0,46.0,29.0,6.0,Kocha,Delic,Kocha Delic,SKATER,F,L,2004-03-11,West End MHA,CAN,83.0,183.0,178.0,"5'10""",,,,
7547,618658,Soo Greyhounds,2019-2020,OHL,57.0,3.0,6.0,9.0,12.0,9.0,Jacob,Holmes,Jacob Holmes,SKATER,D,L,2003-07-04,Barrie Zone MHA,CAN,88.0,194.0,188.0,"6'2""",2021.0,5.0,143.0,Dallas Stars
7548,618658,Soo Greyhounds,2021-2022,OHL,30.0,0.0,14.0,14.0,12.0,1.0,Jacob,Holmes,Jacob Holmes,SKATER,D,L,2003-07-04,Barrie Zone MHA,CAN,88.0,194.0,188.0,"6'2""",2021.0,5.0,143.0,Dallas Stars
7549,618658,Sudbury Wolves,2021-2022,OHL,33.0,7.0,13.0,20.0,14.0,-14.0,Jacob,Holmes,Jacob Holmes,SKATER,D,L,2003-07-04,Barrie Zone MHA,CAN,88.0,194.0,188.0,"6'2""",2021.0,5.0,143.0,Dallas Stars
7550,738925,Hamilton Bulldogs,2021-2022,OHL,49.0,9.0,12.0,21.0,16.0,15.0,Cole,Brown,Cole Brown,SKATER,F,L,2005-04-27,,CAN,77.0,170.0,191.0,"6'3""",,,,
7551,11247,Belleville Bulls,2005-2006,OHL,49.0,3.0,14.0,17.0,24.0,5.0,Nicholas,Pageau,Nicholas Pageau,SKATER,D,R,1988-01-08,,CAN,84.0,185.0,186.0,"6'1""",,,,
7552,11247,Belleville Bulls,2006-2007,OHL,66.0,6.0,15.0,21.0,48.0,-1.0,Nicholas,Pageau,Nicholas Pageau,SKATER,D,R,1988-01-08,,CAN,84.0,185.0,186.0,"6'1""",,,,
7553,11247,Belleville Bulls,2007-2008,OHL,53.0,6.0,24.0,30.0,16.0,19.0,Nicholas,Pageau,Nicholas Pageau,SKATER,D,R,1988-01-08,,CAN,84.0,185.0,186.0,"6'1""",,,,
7554,11247,Belleville Bulls,2008-2009,OHL,61.0,3.0,17.0,20.0,47.0,0.0,Nicholas,Pageau,Nicholas Pageau,SKATER,D,R,1988-01-08,,CAN,84.0,185.0,186.0,"6'1""",,,,
7555,9364,Sarnia Sting,2003-2004,OHL,58.0,3.0,13.0,16.0,72.0,-2.0,Rich,Clune,Rich Clune,SKATER,F,L,1987-04-25,,CAN,94.0,207.0,178.0,"5'10""",2005.0,3.0,71.0,Dallas Stars
7556,9364,Sarnia Sting,2004-2005,OHL,67.0,21.0,13.0,34.0,103.0,1.0,Rich,Clune,Rich Clune,SKATER,F,L,1987-04-25,,CAN,94.0,207.0,178.0,"5'10""",2005.0,3.0,71.0,Dallas Stars
7557,9364,Sarnia Sting,2005-2006,OHL,61.0,20.0,32.0,52.0,126.0,-7.0,Rich,Clune,Rich Clune,SKATER,F,L,1987-04-25,,CAN,94.0,207.0,178.0,"5'10""",2005.0,3.0,71.0,Dallas Stars
7558,9364,Barrie Colts,2006-2007,OHL,67.0,32.0,46.0,78.0,151.0,18.0,Rich,Clune,Rich Clune,SKATER,F,L,1987-04-25,,CAN,94.0,207.0,178.0,"5'10""",2005.0,3.0,71.0,Dallas Stars
7559,37725,Soo Greyhounds,2008-2009,OHL,51.0,2.0,1.0,3.0,12.0,-13.0,Brendan,Childerley,Brendan Childerley,SKATER,F,R,1992-06-22,,CAN,80.0,176.0,183.0,"6'0""",,,,
7560,37725,Owen Sound Attack,2009-2010,OHL,55.0,3.0,1.0,4.0,32.0,-10.0,Brendan,Childerley,Brendan Childerley,SKATER,F,R,1992-06-22,,CAN,80.0,176.0,183.0,"6'0""",,,,
7561,37725,Owen Sound Attack,2010-2011,OHL,52.0,5.0,8.0,13.0,32.0,-2.0,Brendan,Childerley,Brendan Childerley,SKATER,F,R,1992-06-22,,CAN,80.0,176.0,183.0,"6'0""",,,,
7562,37725,Owen Sound Attack,2011-2012,OHL,57.0,6.0,8.0,14.0,43.0,-1.0,Brendan,Childerley,Brendan Childerley,SKATER,F,R,1992-06-22,,CAN,80.0,176.0,183.0,"6'0""",,,,
7563,37725,Brampton Battalion,2012-2013,OHL,56.0,7.0,13.0,20.0,44.0,-1.0,Brendan,Childerley,Brendan Childerley,SKATER,F,R,1992-06-22,,CAN,80.0,176.0,183.0,"6'0""",,,,
7564,233448,London Knights,2015-2016,OHL,63.0,28.0,24.0,52.0,106.0,30.0,Max,Jones,Max Jones,SKATER,F,L,1998-02-17,,USA,100.0,220.0,185.0,"6'1""",2016.0,1.0,24.0,Anaheim Ducks
7565,233448,London Knights,2016-2017,OHL,33.0,17.0,19.0,36.0,65.0,23.0,Max,Jones,Max Jones,SKATER,F,L,1998-02-17,,USA,100.0,220.0,185.0,"6'1""",2016.0,1.0,24.0,Anaheim Ducks
7566,233448,Kingston Frontenacs,2017-2018,OHL,6.0,1.0,2.0,3.0,2.0,1.0,Max,Jones,Max Jones,SKATER,F,L,1998-02-17,,USA,100.0,220.0,185.0,"6'1""",2016.0,1.0,24.0,Anaheim Ducks
7567,233448,London Knights,2017-2018,OHL,25.0,18.0,3.0,21.0,34.0,-7.0,Max,Jones,Max Jones,SKATER,F,L,1998-02-17,,USA,100.0,220.0,185.0,"6'1""",2016.0,1.0,24.0,Anaheim Ducks
7568,225066,Windsor Spitfires,2013-2014,OHL,3.0,0.0,0.0,0.0,0.0,0.0,Aaron,Luchuk,Aaron Luchuk,SKATER,F,L,1997-04-05,,CAN,84.0,185.0,178.0,"5'10""",,,,
7569,225066,Windsor Spitfires,2014-2015,OHL,67.0,10.0,13.0,23.0,10.0,-20.0,Aaron,Luchuk,Aaron Luchuk,SKATER,F,L,1997-04-05,,CAN,84.0,185.0,178.0,"5'10""",,,,
7570,225066,Windsor Spitfires,2015-2016,OHL,68.0,27.0,26.0,53.0,19.0,9.0,Aaron,Luchuk,Aaron Luchuk,SKATER,F,L,1997-04-05,,CAN,84.0,185.0,178.0,"5'10""",,,,
7571,225066,Windsor Spitfires,2016-2017,OHL,68.0,28.0,32.0,60.0,14.0,9.0,Aaron,Luchuk,Aaron Luchuk,SKATER,F,L,1997-04-05,,CAN,84.0,185.0,178.0,"5'10""",,,,
7572,225066,Barrie Colts,2017-2018,OHL,38.0,22.0,42.0,64.0,6.0,22.0,Aaron,Luchuk,Aaron Luchuk,SKATER,F,L,1997-04-05,,CAN,84.0,185.0,178.0,"5'10""",,,,
7573,225066,Windsor Spitfires,2017-2018,OHL,30.0,28.0,23.0,51.0,2.0,5.0,Aaron,Luchuk,Aaron Luchuk,SKATER,F,L,1997-04-05,,CAN,84.0,185.0,178.0,"5'10""",,,,
7574,58855,Owen Sound Attack,1995-1996,OHL,66.0,29.0,17.0,46.0,93.0,,Ryan,Christie,Ryan Christie,SKATER,F,L,1978-07-03,,CAN,84.0,185.0,188.0,"6'2""",,,,
7575,58855,Owen Sound Attack,1996-1997,OHL,66.0,23.0,29.0,52.0,136.0,,Ryan,Christie,Ryan Christie,SKATER,F,L,1978-07-03,,CAN,84.0,185.0,188.0,"6'2""",,,,
7576,58855,Owen Sound Attack,1997-1998,OHL,66.0,39.0,41.0,80.0,208.0,7.0,Ryan,Christie,Ryan Christie,SKATER,F,L,1978-07-03,,CAN,84.0,185.0,188.0,"6'2""",,,,
7577,161394,Saginaw Spirit,2004-2005,OHL,60.0,1.0,1.0,2.0,33.0,-24.0,Kevin,Tuckey,Kevin Tuckey,SKATER,F,L,1987-05-11,,CAN,86.0,190.0,188.0,"6'2""",,,,
7578,15480,Barrie Colts,2007-2008,OHL,66.0,1.0,14.0,15.0,83.0,-18.0,Kyle,Clifford,Kyle Clifford,SKATER,F,L,1991-01-13,Cambridge MHA,CAN,96.0,212.0,188.0,"6'2""",2009.0,2.0,35.0,Los Angeles Kings
7579,15480,Barrie Colts,2008-2009,OHL,60.0,16.0,12.0,28.0,133.0,1.0,Kyle,Clifford,Kyle Clifford,SKATER,F,L,1991-01-13,Cambridge MHA,CAN,96.0,212.0,188.0,"6'2""",2009.0,2.0,35.0,Los Angeles Kings
7580,15480,Barrie Colts,2009-2010,OHL,58.0,28.0,29.0,57.0,111.0,32.0,Kyle,Clifford,Kyle Clifford,SKATER,F,L,1991-01-13,Cambridge MHA,CAN,96.0,212.0,188.0,"6'2""",2009.0,2.0,35.0,Los Angeles Kings
7581,485876,Oshawa Generals,2018-2019,OHL,1.0,0.0,0.0,0.0,0.0,0.0,Ryan,Gagnier,Ryan Gagnier,SKATER,F,L,2002-07-16,,CAN,80.0,176.0,180.0,"5'11""",,,,
7582,485876,Oshawa Generals,2019-2020,OHL,57.0,5.0,3.0,8.0,22.0,-3.0,Ryan,Gagnier,Ryan Gagnier,SKATER,F,L,2002-07-16,,CAN,80.0,176.0,180.0,"5'11""",,,,
7583,485876,Oshawa Generals,2021-2022,OHL,65.0,17.0,19.0,36.0,32.0,8.0,Ryan,Gagnier,Ryan Gagnier,SKATER,F,L,2002-07-16,,CAN,80.0,176.0,180.0,"5'11""",,,,
